mutation_year,mutation_week,company_id,branch_id,SBIHOOFDACT,SBINEVENACT1,SBINEVENACT2
2023,04,ac1cc59b8d3cad958c2f3db050ab7ec7b4b91816,93e43040944821f182e9ca78ea18c3879c2beb8a,70221,,
2021,33,e198c70f35c67a37b53e5ccd90706a4a62b856e5,84117d605c4619ce7907192ff4f100d8cd8f6c83,86919,,
2023,06,e198c70f35c67a37b53e5ccd90706a4a62b856e5,84117d605c4619ce7907192ff4f100d8cd8f6c83,86919,,
2021,33,a1d9d880de72fbc3023d30310366f929a693b937,10f12163bee167eb7fc413fa8ce34efd7a471b3b,74201,,
2021,33,7a3d80ba320b65ca5287f0f9b5b3c1571aec5ff2,90dc8e6af657463459399e497341874b6e52f673,8130,,
2022,29,7a3d80ba320b65ca5287f0f9b5b3c1571aec5ff2,90dc8e6af657463459399e497341874b6e52f673,8130,,
2023,01,7a3d80ba320b65ca5287f0f9b5b3c1571aec5ff2,90dc8e6af657463459399e497341874b6e52f673,8130,,
2021,33,6767aaa533815834dcf3e67dcf7b7a68ccf4cc81,8224dd6275487befd0ec88fbd4e7387bca315207,4941,,
2022,52,6767aaa533815834dcf3e67dcf7b7a68ccf4cc81,8224dd6275487befd0ec88fbd4e7387bca315207,4941,,
2023,10,6767aaa533815834dcf3e67dcf7b7a68ccf4cc81,8224dd6275487befd0ec88fbd4e7387bca315207,4941,,
2021,33,18f59b44d774f469f762623bb1099f7c34c1c4da,80825482203f9cb81cdd1efcf8704eec41974925,4222,4312,
2021,45,18f59b44d774f469f762623bb1099f7c34c1c4da,80825482203f9cb81cdd1efcf8704eec41974925,4222,4312,
2021,33,31391e1aef4f64c578422139b746fb4d26496548,cd73fbe4b4a9f959ee8fb7c6bbf83eea128be82e,85599,74101,
2021,33,f7566ef6acb27c26f3b219c9a39be80283e7c3ef,01a1beff251a96b2051431519d2dc231e2eec14f,47242,,
2021,33,44616c5366791f52b81ed1675678f167ba9096c1,75837a62364da981f366c40dd80e356770f93713,9002,,
2021,33,1a2259af515445421d7e701048766f63b92c837c,652a847b8096070ab4d9a41fceb725ea301e4785,47593,74103,
2021,36,1a2259af515445421d7e701048766f63b92c837c,652a847b8096070ab4d9a41fceb725ea301e4785,47593,74103,
2021,33,6aa446ed0007f488e4bcf1e3cd55cf22117ab0c0,71736a95d673032510f9174c11f63ed38de2d62a,74101,74201,9003
2021,33,726745af853bdcb25cb0aad7121b8d948b80bd9b,25471b73609105382131f72c16f8e5c6d701567f,6420,,
2021,44,726745af853bdcb25cb0aad7121b8d948b80bd9b,25471b73609105382131f72c16f8e5c6d701567f,6420,,
2022,17,726745af853bdcb25cb0aad7121b8d948b80bd9b,25471b73609105382131f72c16f8e5c6d701567f,6420,,
2022,22,726745af853bdcb25cb0aad7121b8d948b80bd9b,25471b73609105382131f72c16f8e5c6d701567f,6420,,
2023,03,726745af853bdcb25cb0aad7121b8d948b80bd9b,25471b73609105382131f72c16f8e5c6d701567f,6420,,
2021,33,3700af750f7d75f53b15348077aa0f1b8f983e59,ae2424d11fb668edc0ee96ff99aefbc0bfc38e95,47916,,
2021,33,3cd77a28424f88587766a8733a7ceab0b3bccf66,120f4f39b5760efdbcb15a5b59186c1e23aa9e88,4120,,
2021,33,a4c39c0206a0e19dbbbb4bf3bef643cbc2d4552d,996a9cc26f28305f2bbb880d0a26a529399969aa,88103,,
2021,33,abcb202a30da93238feabc65abfa07962d0c48e4,50b028afdc464a7e67db7d4af325eb8391bbb8d8,4221,,
2022,15,abcb202a30da93238feabc65abfa07962d0c48e4,50b028afdc464a7e67db7d4af325eb8391bbb8d8,4221,,
2022,23,abcb202a30da93238feabc65abfa07962d0c48e4,50b028afdc464a7e67db7d4af325eb8391bbb8d8,4221,,
2021,33,8774ee806e60f9a3c54ecaeedb4db1689f4c726f,31f833b04d0cfd2dee420151398f147cc643e207,69204,69202,
2021,33,92b0e4a559554a0bea87ddd49c602fb8893bea09,096dba2741b10d4049170c7a2b411fd6869e83fc,85519,,
2022,32,92b0e4a559554a0bea87ddd49c602fb8893bea09,096dba2741b10d4049170c7a2b411fd6869e83fc,85519,,
2021,33,a312c8ff55722b777baf219d94fbd56128a30aa2,4a88337f1e9fcd1d38b5c6bac0beb22300b7b2d2,7112,,
2021,47,a312c8ff55722b777baf219d94fbd56128a30aa2,4a88337f1e9fcd1d38b5c6bac0beb22300b7b2d2,7112,,
2022,26,a312c8ff55722b777baf219d94fbd56128a30aa2,4a88337f1e9fcd1d38b5c6bac0beb22300b7b2d2,7112,,
2021,33,ab55bf15d96dcc939119f2adbf9c77f0e072f845,625b5006d9b5fdafcc0dceec8e74f5d052a73da2,7021,,
2021,33,b39c9a637196aff4e6ca275f25fb8b272e127ef4,04a1bc8fc386bff52eddd31d151219be993b7b08,9002,,
2021,34,b39c9a637196aff4e6ca275f25fb8b272e127ef4,04a1bc8fc386bff52eddd31d151219be993b7b08,9002,,
2022,50,b39c9a637196aff4e6ca275f25fb8b272e127ef4,04a1bc8fc386bff52eddd31d151219be993b7b08,9002,,
2021,33,2ecf8d900812b49e5c9d730dd5aadf4ddff4c3ec,eb34353ede181da4269aff35395549063c54eb9d,74201,59112,85599
2022,28,2ecf8d900812b49e5c9d730dd5aadf4ddff4c3ec,eb34353ede181da4269aff35395549063c54eb9d,74201,59112,85599
2021,33,472e53e367f588f0eac24a65cc7964ef351e4a20,ae53bc4bc48af6feb0abebf26055446889121041,96022,,
2021,33,593bc6e5541a2d821847d8c0b1a37249da0f0288,88fe7cb316383ddb7cdc571406f173d7da9e22d0,96022,,
2021,33,5095fe9ace7362f5c74e08fa74d0887b3573969b,672addcc798acb795f60cc98f70e26ee526be09a,70221,,
2022,29,5095fe9ace7362f5c74e08fa74d0887b3573969b,672addcc798acb795f60cc98f70e26ee526be09a,70221,,
2021,33,03cc5baf9ffaab205ac8c26e3661859ec449ae6d,a6f70f2ddd92e8e38d8f237029bc9ac5c47dba1a,4334,,
2021,33,c98f7096019d217cf9479dafdc68f1d807752f43,c8ec5531ab7c3cbdc68bc72b9cc354046ed491e1,56101,,
2021,48,c98f7096019d217cf9479dafdc68f1d807752f43,c8ec5531ab7c3cbdc68bc72b9cc354046ed491e1,56101,,
2021,33,93401dde2def4e183338c6a83ea65461e92f11c8,eb46bd4f46875c79774b323c6a33557ed34090bf,8560,,
2021,33,e2bb21ee52e164dcfac1be4b5fc932a7c5effd4a,2d49015732df4082f7a62dd2a1d1eca087f4b370,9003,,
2021,33,ae8a3af97915bcb12df0a64e6620e95a39687d67,b33d3fe1247a02955961f3c143864b53ca696484,86221,,
2021,40,ae8a3af97915bcb12df0a64e6620e95a39687d67,b33d3fe1247a02955961f3c143864b53ca696484,86221,,
2021,33,1529525c64d608f47f64804a4bb6012e7067b3b8,214b2cecea83af9711d0ddf3c71755ba1d0493d9,4120,,
2022,14,1529525c64d608f47f64804a4bb6012e7067b3b8,214b2cecea83af9711d0ddf3c71755ba1d0493d9,4120,,
2022,49,1529525c64d608f47f64804a4bb6012e7067b3b8,214b2cecea83af9711d0ddf3c71755ba1d0493d9,4120,,
2021,33,5135b531f701253dcb72e320ebe3d2a8882f7b03,499c44bfed97cd6e88e8a868660cfd479297835c,74101,74102,7490
2022,16,5135b531f701253dcb72e320ebe3d2a8882f7b03,499c44bfed97cd6e88e8a868660cfd479297835c,74101,74102,7490
2021,33,d948fb52bc3270125653eb5b8e97e6704d4d4000,e2a243568dcc360a075bf5f26bf94f46e999de7b,01461,0150,01422
2021,33,e2453298d9724789b5df095a3e029384189b3302,6c679512984d537cbc32a1cb8b9e7317f171473e,4941,53202,
2021,33,e06e3e37c5a1861ed36609a7d5603f705d2ba396,62c73d3589a757b297a81e8518af5aca9c7aa10c,74101,,
2021,33,b26cfd89d54fc36ab0fc18a02f0f10760a152576,b04a6c3ec99ed3f970849ed629940af7e3ee722c,46433,9521,
2021,33,174136dda413031b4f1b55de07b7f74d59140af9,6c23fc79f43a507298b25d3948b465bd1dc0f7a5,0161,,
2021,33,4ef01c2cc4550443ce53c3c6ac836ccd709d8f34,09c31b4a8e51687e03c91d04b3db9b447d1692b5,5621,,
2022,18,4ef01c2cc4550443ce53c3c6ac836ccd709d8f34,09c31b4a8e51687e03c91d04b3db9b447d1692b5,5621,,
2021,33,3911edad59b16c5bfef0a840980fea560b78ee11,93bc6aaecf14804fe86ca8fdfdc17f7eaab96156,5621,,
2021,33,e860a698108c95bdcb11da21671caf2a9f684f9f,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,33,de0865ecc6e196649e61be2ff9bffce219b9497c,b39a448b7e5d3f8b1a0941efc026e6fa4125d7c1,86912,,
2021,33,ae3238edf0c47789cf6ebf3fe0875585631cf1a9,e9a460526784f057379c14ccc0c7c8cbbcce237d,70221,,
2021,33,38d9b255a654b83a14b61a77989838453d933a08,f9dabe672fcfed3b3edd2cabffbf6f8792b955f9,6420,,
2021,33,87780d45b5f68aa749d638fdb020500e2b5ee251,02749850a3f8693b3c18763af31a2047d6060adc,47713,47721,96022
2021,39,87780d45b5f68aa749d638fdb020500e2b5ee251,02749850a3f8693b3c18763af31a2047d6060adc,47713,47721,96022
2021,33,fc438e75961179f70b74a525410c0b533a1ca477,8a2b85a1f3caa65767d7cd4f8c073d009ecdf527,96022,,
2022,07,fc438e75961179f70b74a525410c0b533a1ca477,8a2b85a1f3caa65767d7cd4f8c073d009ecdf527,96022,,
2021,33,dfeb341690541554a0b4764e06904758e83a351a,f617a64c160f278865444e2ab27ef95ada0aa3b7,7490,,
2021,33,202dbddc1cb697bf054b651b6d34e9a697f57472,6105a7ea820c71e7a70fa9e98da1c1c23b7f4915,47914,,
2023,09,202dbddc1cb697bf054b651b6d34e9a697f57472,6105a7ea820c71e7a70fa9e98da1c1c23b7f4915,47914,,
2021,33,a9070e871678db69505662d5e6f6c4b45adb0140,f7d91a31d885d6df39d1896da6da167cd0fdc7e6,47919,,
2022,13,a9070e871678db69505662d5e6f6c4b45adb0140,f7d91a31d885d6df39d1896da6da167cd0fdc7e6,47919,,
2021,33,9a4a3fbb7d356b4b223dd5121ab315443769fc64,edc7327e863fa4202b40cb3103902fec3aaa1226,8211,,
2021,33,0908677d60b731b3acec3ef51bea8d4ce8cf1c9d,ff7aec209ce622fb03473166e7bd6b05dafcecea,47915,,
2021,33,f312cd0ab6f6902e5f5fa0238c4dbf0bd6d03a01,7f3cda63222a9a03dc1cd457059de91467666ead,0143,,
2021,33,6a64441c6d9bfc09e246488c85578bfc65013243,0a1c8a30bfec8cc070a2bf09b1530a4e845af8a3,85519,43222,
2021,51,6a64441c6d9bfc09e246488c85578bfc65013243,0a1c8a30bfec8cc070a2bf09b1530a4e845af8a3,85519,43222,
2021,33,a536ad333e500496f1bb163ffa3a73cb96aa32e8,391e9e84ec97ba31328be73d135eedd69a593f5f,47915,47918,47999
2021,33,ddcbce565c068a468fada13b6a079bb34a767f63,7a2aa01714345c258bca2acda87e039ea37fea9c,4332,4120,4321
2021,36,ddcbce565c068a468fada13b6a079bb34a767f63,7a2aa01714345c258bca2acda87e039ea37fea9c,4332,4120,4321
2022,50,ddcbce565c068a468fada13b6a079bb34a767f63,7a2aa01714345c258bca2acda87e039ea37fea9c,4332,4120,4321
2021,33,37ff95c08a9b7333d703a21b7ef5355cef2dd984,15ce719a0284ee9cf357cbc6501d23412222f2f8,70222,,
2021,33,87a8b3d6b28133003b75f79a92e1051f64a87a8a,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,33,98f2c2a375106c4aa0119f149a089dc570827bd7,a201313e845088a9eb42b97f71d40797f3b97e28,43221,,
2021,33,d27b44f9ed289a84a9ecf8c0530d521bdf808633,625353ba0c2c80b9be0a1e15f8c62fe676ccf171,47915,,
2022,52,d27b44f9ed289a84a9ecf8c0530d521bdf808633,625353ba0c2c80b9be0a1e15f8c62fe676ccf171,47915,,
2021,33,0b2fb1c4f5ce81d1a586f461b3a89726701055f1,97f5e4935072515e56908e807e931970e46a987c,6202,,
2021,33,a43bc5d6db523811b856e8f8ab917685333b7520,d946076a62e10e019844717511a93cc8f3283a67,88103,88101,
2023,12,a43bc5d6db523811b856e8f8ab917685333b7520,d946076a62e10e019844717511a93cc8f3283a67,88103,88101,
2021,33,c99cc8f6dd8cdd1c6b5c7ce88a47cddf2d91dee7,0a6f832fc016e925d84912056c5af4e2084f4468,70221,,
2021,43,c99cc8f6dd8cdd1c6b5c7ce88a47cddf2d91dee7,0a6f832fc016e925d84912056c5af4e2084f4468,70221,,
2023,12,c99cc8f6dd8cdd1c6b5c7ce88a47cddf2d91dee7,0a6f832fc016e925d84912056c5af4e2084f4468,70221,,
2021,33,7ac2b09ecdf26522c1b90ba596c3ee52c9cb9fef,e3a9e73a793fa10c99d5533fab50ab01f8c93d1e,56102,,
2022,36,7ac2b09ecdf26522c1b90ba596c3ee52c9cb9fef,e3a9e73a793fa10c99d5533fab50ab01f8c93d1e,56102,,
2021,33,03fd8b7a3b5724c8b0e7b9e04db4cf092b727c0e,3d41e46c541a3baca868ecc37a9669f14d3d5be0,86919,,
2021,33,ceccb9f5074386347c091e43b4a794367d7c9f6f,204972d1bcc76be5eaedfe133dc5057f2a0c4840,85599,,
2021,45,ceccb9f5074386347c091e43b4a794367d7c9f6f,204972d1bcc76be5eaedfe133dc5057f2a0c4840,85599,,
2022,31,ceccb9f5074386347c091e43b4a794367d7c9f6f,204972d1bcc76be5eaedfe133dc5057f2a0c4840,85599,47918,
2023,07,ceccb9f5074386347c091e43b4a794367d7c9f6f,204972d1bcc76be5eaedfe133dc5057f2a0c4840,85599,47918,86919
2021,33,04232f0b17ae60a80c191a318ba3d79ad4ab3bad,5ddfb67041105f99c79ca8cc52e44aa746ff8c95,56102,,
2022,36,04232f0b17ae60a80c191a318ba3d79ad4ab3bad,5ddfb67041105f99c79ca8cc52e44aa746ff8c95,56102,,
2021,33,72c787f3e68bdf399c36672cd7cd946e6e32c9e2,b7c25e7f4327266e317baab77f0d24f9998f19f9,69203,69204,70221
2021,52,72c787f3e68bdf399c36672cd7cd946e6e32c9e2,b7c25e7f4327266e317baab77f0d24f9998f19f9,69203,69204,70221
2021,33,38dc94e000e37fbdcd38c4ddc0b976b602123daf,6a30776846a63a3af2b7f564d415b48157af5804,9003,,
2022,29,38dc94e000e37fbdcd38c4ddc0b976b602123daf,6a30776846a63a3af2b7f564d415b48157af5804,9003,,
2021,33,f92c2443e9e310ecbfb74607b3e224dd149a9560,45644765182bfb554e77555486d182faa9a3c105,96022,,
2022,21,f92c2443e9e310ecbfb74607b3e224dd149a9560,45644765182bfb554e77555486d182faa9a3c105,96022,,
2022,23,f92c2443e9e310ecbfb74607b3e224dd149a9560,45644765182bfb554e77555486d182faa9a3c105,96022,,
2021,33,91747d591377735d30f65755c0a833fed6b7de47,012aa34a06dc3548ac5253e34e3835889131f45f,47919,,
2022,20,91747d591377735d30f65755c0a833fed6b7de47,012aa34a06dc3548ac5253e34e3835889131f45f,47919,,
2021,33,dae3f895456088242733d8eadc66b87cb621e330,a0fbc803ef48f926fa9e62e12e545932a1090d68,74201,74101,4321
2021,33,94d19d849204a011b01266c87171b83aa182e1cb,1317cd0be3821d629d03ae8947c3cf4c2fdf806d,88103,,
2022,42,94d19d849204a011b01266c87171b83aa182e1cb,1317cd0be3821d629d03ae8947c3cf4c2fdf806d,88103,,
2021,33,c65987a979507b2068f274fa229d30f0051d7a5a,9968243c78775d03cf8f47fa0bb906916c449e81,96022,,
2022,26,c65987a979507b2068f274fa229d30f0051d7a5a,9968243c78775d03cf8f47fa0bb906916c449e81,96022,,
2021,33,a3a91db136e9d4f130b7773bcce011ba30220782,f906dbe297a26003af777ec42802e87ca6efa041,9524,47915,
2021,33,9c5b4099ffbf9b8de4c5e23a0c39ce58859c04c1,053bbaa2059f9302273cdb8b02b163102dc0bd08,7500,,
2022,40,9c5b4099ffbf9b8de4c5e23a0c39ce58859c04c1,053bbaa2059f9302273cdb8b02b163102dc0bd08,7500,,
2021,33,d13a2974143a30a12366346b0fd48307986b282b,620b38dc2817d411b984ac47eae4702b9d7884c8,56102,,
2022,36,d13a2974143a30a12366346b0fd48307986b282b,620b38dc2817d411b984ac47eae4702b9d7884c8,56102,,
2021,33,5e6b1dc4ee90a470cb000bbd3b597223b0d3cd8c,782025d01732642ba4d4d4ae599cfa7b05157a3d,6420,,
2021,33,e81b7f9348353bf9bcbca5e182d66750822d9b95,9f31ac3cb187fee63d35260746c69463eed6d302,9003,74101,
2022,19,e81b7f9348353bf9bcbca5e182d66750822d9b95,9f31ac3cb187fee63d35260746c69463eed6d302,9003,74101,
2021,33,fcf6a5ed593af416b018c1efd8aeb090a1d52a36,200353961a92dcded92ec37a887b29286a258d86,85599,70222,93299
2021,33,0a0e8bcc61f1bdec2116dafae10ae8bdd3d14b0f,9ccc4a3db7c32795bcd7c2dd01cc58fbe78b4a57,6201,6399,
2021,33,fba774b92af4cb57dfd20909ca9f033415e832f9,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,6420,,
2022,35,fba774b92af4cb57dfd20909ca9f033415e832f9,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,6420,,
2021,33,4c3f3abaf617f1ce740ab13a33ba79f95ce12a7c,d25795ff3e8209af6d1af0d845201e8f3fb2955a,70102,,
2021,33,f8b82aaca65610eac168ba739a0a08e19daf0d20,4307b791480ed8ec66242035d0835b0d81865793,6612,6420,6622
2021,33,a10f0bd954ab117dd6d57eb34392edfad3b61b6b,8d67ff2a5054b981e544cf253e271a4921d0e938,72113,,
2021,36,a10f0bd954ab117dd6d57eb34392edfad3b61b6b,4dd0d3ed6bdcf539aa9d0187f0a5f510b060725b,72113,,
2021,33,ce07134a911e00cf6767496d1cb2aa8b8deb2613,c6f4df0db736b1658a438491cb04a11fbab0662c,7112,71202,46494
2021,37,ce07134a911e00cf6767496d1cb2aa8b8deb2613,c6f4df0db736b1658a438491cb04a11fbab0662c,7112,71202,46494
2021,33,e3338fb58318e94ed9fcbb57e07b3d2874a8ad2e,601fb99731ab4105ee95e8e8dedccbf23cac09a1,88992,,
2021,33,060f9a8ac324932e6b37ad887d2f0b2c1c700fac,3c02eb80ea366f51fb0c0b44f5d57e95d9400557,78201,7810,
2021,33,22176d8f6e4d9f4f004baaa3ef518ffd827ca19c,5122f6acb4afdc8e58c9a839c1ec24a04e27d3fb,78202,,
2021,33,df9ae8797412d3c379a0f573147df11f85a569a2,59f21b348593da53db70277c75eabc041e287295,70221,,
2021,33,b222c5628e454f5f84985719bfed3010bbd34011,d77d937166e38a15a2d5df6753ea56115e72bd69,4932,,
2021,33,9e9a326d9f088ab715367210c6d7672326c0a53e,48c2d977e3a95d4f75dcd3555bef175659a0b7f8,8891,,
2022,41,9e9a326d9f088ab715367210c6d7672326c0a53e,48c2d977e3a95d4f75dcd3555bef175659a0b7f8,8891,,
2021,33,343bc54f62630f7e9efffc1479016a65f0c560ed,bd7df3ea28e0ba09a41813c04e559f202abaa0b5,6420,,
2021,50,343bc54f62630f7e9efffc1479016a65f0c560ed,bd7df3ea28e0ba09a41813c04e559f202abaa0b5,6420,,
2023,03,343bc54f62630f7e9efffc1479016a65f0c560ed,bd7df3ea28e0ba09a41813c04e559f202abaa0b5,6420,9002,90012
2021,33,a2b031c6638ca1daa89dd1442e52f48a4b72b6cf,9049ea1b56c97f76c9af38aa1485b1a94431f037,46472,6832,
2021,35,a2b031c6638ca1daa89dd1442e52f48a4b72b6cf,9049ea1b56c97f76c9af38aa1485b1a94431f037,46472,,
2022,51,a2b031c6638ca1daa89dd1442e52f48a4b72b6cf,9049ea1b56c97f76c9af38aa1485b1a94431f037,46472,,
2023,12,a2b031c6638ca1daa89dd1442e52f48a4b72b6cf,9049ea1b56c97f76c9af38aa1485b1a94431f037,46472,,
2021,33,85340d00dfa25e1c3e24885232ef5845ea0bf892,2e737e9cd0b1612e45faf6271052b4be92ad505d,6202,,
2021,33,35a9aab207a62bfa2be4bfbaaeb63f4c2899fffc,b4aa75771843de6079e5118be062992f68e62570,88991,86919,
2021,33,8d0dafee7d015d7f5c50ec9241193ddeb9028104,38b9756a60c7143d8e7236697c4d81288bdc3200,8121,,
2021,33,55f7dc5db98548c2a84f20f7a09c922372265529,b0917a6d7d2e071f03f559b669eb004a8147d595,6420,,
2021,33,ad76c10bd428aace41680ce0a8814e7441364989,543ea60d769d4fcce3d69ec3dd27a64c4c5fd6e4,90011,85522,
2022,28,ad76c10bd428aace41680ce0a8814e7441364989,543ea60d769d4fcce3d69ec3dd27a64c4c5fd6e4,90011,85522,
2021,33,daddf0ae4997ed4d9861717973c1923726a92a6a,5dfb08431410ae2dab5ede7b9caa9c30fae40588,90011,,
2021,52,daddf0ae4997ed4d9861717973c1923726a92a6a,5dfb08431410ae2dab5ede7b9caa9c30fae40588,90011,,
2021,33,6be0e34b577e1e84c8dace2690f6fc04656df3ec,8db73b215b339668f0743007f037743a612871e9,4333,96021,8121
2021,34,862f2e10027fa037d05a5c62c3b17551f62ece54,1b49d32fe6138f0e2adde9f1d48b369aeec14d65,85592,8010,
2021,34,6753cc44191870b6d1fa79bb695fa071cc820836,28ff508751bc61d0514221419582d5232f300f52,4120,2562,
2022,38,6753cc44191870b6d1fa79bb695fa071cc820836,28ff508751bc61d0514221419582d5232f300f52,4120,2562,
2021,34,972cce688d39c9d25401a51348b709c09f62ed62,63e570871086b0d1e37f9985d24f3f0921771b64,4332,,
2021,34,4beb7487d931430813c632e519fa7ebfad0acc96,38d02321f389e5ae06d6ec82c2759f55e7fe34f0,20149,,
2021,45,4beb7487d931430813c632e519fa7ebfad0acc96,38d02321f389e5ae06d6ec82c2759f55e7fe34f0,20149,,
2022,27,4beb7487d931430813c632e519fa7ebfad0acc96,38d02321f389e5ae06d6ec82c2759f55e7fe34f0,20149,,
2022,37,4beb7487d931430813c632e519fa7ebfad0acc96,38d02321f389e5ae06d6ec82c2759f55e7fe34f0,20149,,
2021,34,84e4758b2588f5725341c798316cc927ffab51bf,d364370e4184eafb6639a6c26a369896a14a698b,4622,,
2021,34,dceeead57cd3f1433b066607a994d27b7c82d6de,2b2da6e72b892f91f0b00abda695824055e4536b,69102,,
2021,34,33f1f526dc8861c6bff5d2bbbc311936ddadbff9,df2dfd650587994c91af336a84de9d035b95a00c,5621,,
2021,34,f25e64be0ceccc67528f50faf6907cfd98897923,d3d4360f401560cd53964977cce631c6369ba128,93299,82999,5621
2022,05,f25e64be0ceccc67528f50faf6907cfd98897923,d3d4360f401560cd53964977cce631c6369ba128,93299,82999,5621
2022,45,f25e64be0ceccc67528f50faf6907cfd98897923,d3d4360f401560cd53964977cce631c6369ba128,93299,82999,5621
2021,34,4a7a21a9102ea301166a8a10fb85b3ebc84a1f7c,c5c22620b7fe6b14759b6b0418258c9000d9e927,70102,,
2023,06,4a7a21a9102ea301166a8a10fb85b3ebc84a1f7c,c5c22620b7fe6b14759b6b0418258c9000d9e927,70102,,
2021,34,b036d1fa50b35c8baa63e197d1bf5d0136f3e1bc,24de801e19209fb401e184a6bb5328a531af9d89,70102,,
2021,35,5ae280aa922f57339224c95f17e24b2ef0f37027,ca7614793b69fd5ed168260f6f45f6dd49474f57,56101,,
2021,38,5ae280aa922f57339224c95f17e24b2ef0f37027,ca7614793b69fd5ed168260f6f45f6dd49474f57,56101,,
2021,44,5ae280aa922f57339224c95f17e24b2ef0f37027,ca7614793b69fd5ed168260f6f45f6dd49474f57,56101,,
2023,12,5ae280aa922f57339224c95f17e24b2ef0f37027,ca7614793b69fd5ed168260f6f45f6dd49474f57,56101,,
2021,35,37ab922ee7b264139fb701476f792c1e44338f60,8a8445788917f01a823e5a8462fbf983f2758e77,70102,,
2022,52,37ab922ee7b264139fb701476f792c1e44338f60,8a8445788917f01a823e5a8462fbf983f2758e77,70102,,
2021,35,35fc6b254a2bfd8b0431261c2ae6257c5ca6029c,55efeac7c9ec785ca606a84e8a08c94f0214e6a7,74103,88101,
2022,35,35fc6b254a2bfd8b0431261c2ae6257c5ca6029c,55efeac7c9ec785ca606a84e8a08c94f0214e6a7,96021,88101,8121
2021,35,c3e682053149fd9fd52537d83d77946a1b0de2a6,5af787b006b68d48eae408062873a6ef56fc98c9,4332,4321,
2021,35,3007d11bb5ee23700b1533c0dbc067ffb520e33e,c26edb6c0bc78858514a80717b20276aae9dd183,9003,,
2021,35,fe29b5b7a34c876cd19f9ec312e6b5ab0dddd011,bb1de29a826c0cb3a9415a8741aed9c75c37e953,8121,,
2022,03,fe29b5b7a34c876cd19f9ec312e6b5ab0dddd011,bb1de29a826c0cb3a9415a8741aed9c75c37e953,8121,81221,8110
2023,05,fe29b5b7a34c876cd19f9ec312e6b5ab0dddd011,bb1de29a826c0cb3a9415a8741aed9c75c37e953,8121,81221,8110
2021,35,7f3d584f088a0069ea8233d835252a25a183fe6f,01dcd7a96ef9f58e5dee25c7183e70c11dbe03ba,6420,,
2022,02,7f3d584f088a0069ea8233d835252a25a183fe6f,01dcd7a96ef9f58e5dee25c7183e70c11dbe03ba,6420,,
2022,20,7f3d584f088a0069ea8233d835252a25a183fe6f,01dcd7a96ef9f58e5dee25c7183e70c11dbe03ba,6420,,
2022,26,7f3d584f088a0069ea8233d835252a25a183fe6f,01dcd7a96ef9f58e5dee25c7183e70c11dbe03ba,6420,,
2022,35,7f3d584f088a0069ea8233d835252a25a183fe6f,01dcd7a96ef9f58e5dee25c7183e70c11dbe03ba,6420,,
2022,44,7f3d584f088a0069ea8233d835252a25a183fe6f,01dcd7a96ef9f58e5dee25c7183e70c11dbe03ba,6420,,
2023,06,7f3d584f088a0069ea8233d835252a25a183fe6f,01dcd7a96ef9f58e5dee25c7183e70c11dbe03ba,6420,,
2023,08,7f3d584f088a0069ea8233d835252a25a183fe6f,01dcd7a96ef9f58e5dee25c7183e70c11dbe03ba,6420,,
2021,35,4f9e65a813763d2604adc352c376991539fe7880,b6aa7399c68f1b79515ba0fa161a03843cc49ef5,6311,6312,6399
2021,46,4f9e65a813763d2604adc352c376991539fe7880,b6aa7399c68f1b79515ba0fa161a03843cc49ef5,6311,6312,6399
2022,29,4f9e65a813763d2604adc352c376991539fe7880,b6aa7399c68f1b79515ba0fa161a03843cc49ef5,6311,6312,6399
2023,05,4f9e65a813763d2604adc352c376991539fe7880,b6aa7399c68f1b79515ba0fa161a03843cc49ef5,6311,6312,6399
2021,35,421dac796ee2a79a1f5731974a7b6a725b2bf503,1e3d6cb4efe473625ee511adc3ed643cfb962ddd,85599,,
2021,35,11cb5874505528ab35a5580f5ececa88c6263c4a,4405c205698f74905cf70381db742cbfdb326120,68204,70102,
2021,45,11cb5874505528ab35a5580f5ececa88c6263c4a,4405c205698f74905cf70381db742cbfdb326120,68204,70102,
2022,44,11cb5874505528ab35a5580f5ececa88c6263c4a,4405c205698f74905cf70381db742cbfdb326120,68204,70102,
2021,35,2364af9f13764b8e4464f198c6fb40efaf5653b5,f0d4f3cd734db97839bed0d0c3908899f6f51709,6201,9003,7311
2022,50,2364af9f13764b8e4464f198c6fb40efaf5653b5,f0d4f3cd734db97839bed0d0c3908899f6f51709,6201,9003,7311
2021,35,9005ca1d82a5a64cade02763339a84b6094dec2d,8b933dc2036c7c4be44cf3b791551bd4c436c913,70222,,
2021,37,9005ca1d82a5a64cade02763339a84b6094dec2d,8b933dc2036c7c4be44cf3b791551bd4c436c913,70222,70221,69102
2021,35,007c581f124148cf076ddfe32ac73815a095d62d,131c34598845ca459881bfcbda3d45ad216bacd4,90011,,
2021,45,007c581f124148cf076ddfe32ac73815a095d62d,131c34598845ca459881bfcbda3d45ad216bacd4,90011,,
2021,35,055ad758b852cec7185b39630320a42227a2ecd3,6201903c709b19c3fc3fe6e6988100d43fab1251,7490,8211,
